ID,traffic_volume
5001,578.963951274114
5002,301.477152043278
5003,754.2287011839188
5004,2535.3977615189942
5005,5663.373892644835
5006,4962.481852610841
5007,4508.264179750911
5008,4671.074472504973
5009,4908.0192276863045
5010,4992.221368878255
5011,5334.182839271733
5012,5327.193454857999
5013,3129.822235528242
5014,2078.270925074811
5015,1618.7756554900166
5016,660.5569081652208
5017,1117.924344591232
5018,2052.039566384702
5019,2647.568487699827
5020,3454.013718043188
5021,4832.762559026537
5022,4740.976712320533
5023,4772.65598760186
5024,4236.746941491052
5025,3247.3535977043093
5026,2872.065685674464
5027,2901.889235805039
5028,2886.787528678525
5029,1166.969814695856
5030,744.6515084667927
5031,301.8776485996914
5032,278.2699035203585
5033,1224.9874973306707
5034,3254.9249990553362
5035,4175.437588978644
5036,4212.518435806502
5037,4471.06160045335
5038,3877.306210788791
5039,2586.076753834934
5040,2361.5276656407827
5041,1974.5145283460683
5042,1691.217934648183
5043,314.6365708128472
5044,5721.009403705794
5045,4475.508365825305
5046,4065.966599661986
5047,4804.095876765015
5048,5397.681386446809
5049,6346.888145200449
5050,5995.194455416157
5051,4404.00596032863
5052,2980.941347570646
5053,1716.2105735204364
5054,1436.7825449236461
5055,295.9535628589099
5056,257.759725551003
5057,301.56988402521614
5058,2514.5205991288644
5059,5168.569398487155
5060,4810.333192051004
5061,4823.901110384429
5062,5187.470100649123
5063,6736.570779824689
5064,4399.840572745491
5065,2939.0061276148235
5066,2659.0960261511045
5067,1820.6455062894954
5068,444.1873853956845
5069,302.9654347227289
5070,351.42851828320516
5071,357.63259405423406
5072,782.9181573878619
5073,2675.1759696375643
5074,4062.228144027108
5075,4474.567691809797
5076,6345.251852243405
5077,5895.8551975431
5078,3265.005255199154
5079,794.8817233825132
5080,6463.579551841975
5081,5712.102576971434
5082,4451.7748740335355
5083,4623.84155564228
5084,5427.637279023896
5085,5925.4127458628445
5086,4671.687579086423
5087,3353.314854676573
5088,1912.35790510313
5089,505.7359753991403
5090,416.2220181127007
5091,434.9059862613618
5092,462.204687604779
5093,471.5170492894255
5094,924.9220446302188
5095,924.4954461752571
5096,2747.9464549186223
5097,2742.4637236260455
5098,6026.333372645665
5099,5267.191781326452
5100,4926.27212626787
5101,4912.772329719606
5102,5242.549070359566
5103,5611.938447746736
5104,5955.738821154558
5105,6027.892326537578
5106,4731.476077329716
5107,3730.960334285366
5108,3328.9617522290387
5109,2148.0367190556253
5110,700.3025627386197
5111,508.41246663774405
5112,681.9514221272516
5113,1782.4019917351848
5114,2751.395060347206
5115,3658.354186856168
5116,4418.5607178158425
5117,4628.907048737908
5118,4501.32310774718
5119,3904.9544600485065
5120,2779.5266533369795
5121,1967.7529795896592
5122,1101.5150832162458
5123,547.9475393421709
5124,378.46438579950325
5125,353.1831611028713
5126,907.3190155365381
5127,1422.503784374602
5128,1577.9874439380467
5129,2084.408692587045
5130,2194.8175076773355
5131,2326.2156454072115
5132,2542.960289541054
5133,2456.284342047683
5134,2548.1535696808896
5135,2262.9724056715586
5136,1670.1026063144682
5137,1466.6914944588762
5138,290.28855355317614
5139,672.0821071753497
5140,743.3732981877499
5141,703.9379824843958
5142,2324.2625770775003
5143,5512.41846226163
5144,5158.974219282338
5145,5048.703942305823
5146,3853.5216404508433
5147,3866.8661966162695
5148,3849.2355300608747
5149,3865.524715308661
5150,3909.67868082442
5151,3909.67868082442
5152,3865.524715308661
5153,4193.185124078451
5154,4154.669310409922
5155,4154.669310409922
5156,4740.0285389631845
5157,4707.034261334804
5158,4740.0285389631845
5159,5046.610250707882
5160,5796.412768136882
5161,6106.159889081913
5162,5820.020643096559
5163,4077.548680290922
5164,2748.217186488591
5165,2380.167570288037
5166,1474.2530357112428
5167,806.1670331029127
5168,684.3457798615759
5169,516.8180088094417
5170,305.8046257877303
5171,843.333530705594
5172,6108.509275417325
5173,4576.920969912498
5174,4637.281285119766
5175,2886.672138873397
5176,2325.5791478524293
5177,504.03728091266885
5178,300.143399859958
5179,232.64821087711456
5180,861.9471221650426
5181,2553.5750377735135
5182,4626.482817511087
5183,5001.939463491383
5184,6509.448601691181
5185,6073.546068737846
5186,4369.821263523344
5187,2544.642550189702
5188,1924.6964743311062
5189,226.50770962801099
5190,154.3265616609714
5191,661.5150603183898
5192,2164.944994890288
5193,4679.092530263787
5194,5065.475153386172
5195,5858.288969761531
5196,6285.435675891318
5197,5914.098329858772
5198,5844.292186370766
5199,4357.152834765691
5200,3335.672900446415
5201,3132.163673677269
5202,2880.4388551474685
5203,3331.3913499491055
5204,3610.6389299147513
5205,3692.157377928573
5206,1676.130371518601
5207,1676.130371518601
5208,1656.0541245223835
5209,514.5454434979995
5210,521.3765888631902
5211,350.98309889647845
5212,390.79814518460785
5213,384.3164442827108
5214,880.821063446443
5215,2610.039007204172
5216,5879.495270516574
5217,5575.795745319584
5218,4942.536386725038
5219,5467.220827638078
5220,5762.768081008524
5221,6006.322801453173
5222,5904.976023580798
5223,4483.4232132012885
5224,2983.6912661159067
5225,2322.886865538992
5226,1830.6856534051826
5227,788.4493826019683
5228,358.05982362167344
5229,643.7385611655635
5230,2071.797940097888
5231,2826.288593149837
5232,3559.783331388436
5233,3728.513749188427
5234,4060.7333954765295
5235,4567.548222306949
5236,4572.597544839312
5237,4928.042091726046
5238,4862.590490210533
5239,4655.807873093465
5240,3464.5071980345497
5241,3153.819337517243
5242,2869.2320256167045
5243,808.0042610696748
5244,419.84276855129724
5245,343.9471501675872
5246,1021.5504677341302
5247,1654.7680762072514
5248,1640.6058515999089
5249,3264.7869573371995
5250,3587.6923182080845
5251,4003.482656704891
5252,4275.335950085595
5253,4379.098627994286
5254,4403.538519666835
5255,4426.68055042153
5256,3526.072994442999
5257,3343.85823695988
5258,2417.009364920393
5259,1995.2819536662116
5260,1747.0297255437226
5261,693.5590276405576
5262,414.98150483413804
5263,285.68839414585466
5264,708.8520545370128
5265,2461.771979325319
5266,5091.455997241554
5267,5556.847756405205
5268,4257.580873797423
5269,3799.477165121422
5270,4442.576918912916
5271,4755.053081819941
5272,4842.216350514544
5273,5817.480641619468
5274,4017.530497595859
5275,2754.100830203693
5276,2263.3639173796723
5277,294.90123339295843
5278,865.3091569614458
5279,2695.326370396463
5280,5765.275561372642
5281,5874.497889677635
5282,4311.632864783346
5283,4468.7851829461615
5284,4942.843289689179
5285,2603.4913459373547
5286,2396.2043424415224
5287,2250.3712918709443
5288,781.0642417762267
5289,2642.6041599309283
5290,5558.417355312028
5291,5258.4888837603685
5292,4330.098065382684
5293,5163.322244653869
5294,5442.234973671448
5295,2850.655338945523
5296,1279.201651492716
5297,379.2428198638923
5298,1021.1475303052929
5299,2884.849054835
5300,5531.766465560947
5301,4487.69188605077
5302,5024.928398933349
5303,5742.68700354138
5304,6265.835911926115
5305,5393.1271241967925
5306,3188.6752045573794
5307,3006.5413886940473
5308,2833.9688646321797
5309,2393.875796533428
5310,505.47994690387276
5311,261.9574690582998
5312,285.2802971285547
5313,4408.718915939131
5314,4164.202998898298
5315,3574.4879852206764
5316,3687.7347995415944
5317,4342.434022200492
5318,2741.1817544283967
5319,2309.09226038775
5320,1430.6478312420418
5321,593.7448850072782
5322,556.1636552413719
5323,358.8681103132334
5324,468.32150368636917
5325,452.9357146474028
5326,468.32150368636917
