ID,traffic_volume
5001,576.054176560448
5002,305.86647235641567
5003,759.450931021741
5004,2507.9836418340733
5005,5573.167782388708
5006,4930.188829918651
5007,4489.117999173128
5008,4685.110993428338
5009,4961.069945198262
5010,4985.476150728672
5011,5374.56861462468
5012,5352.978203749156
5013,3167.1172063700856
5014,2044.9972033315987
5015,1660.9027737237632
5016,661.8167085091187
5017,1084.3451985327833
5018,1990.2008738844952
5019,2651.1891079532443
5020,3481.958522278757
5021,4843.918926885574
5022,4706.961609905473
5023,4754.364736020863
5024,4070.9726089729816
5025,3351.199789893466
5026,2753.5837239607113
5027,2931.5200898276357
5028,2950.7814595050872
5029,1171.1607486752416
5030,760.0143481611112
5031,284.6622438683301
5032,246.12612350617914
5033,1177.9128340843556
5034,3277.9722505382183
5035,4156.904229042812
5036,4241.917122577037
5037,4503.045213371444
5038,3865.0920566291875
5039,2662.988823684832
5040,2271.487926117697
5041,2013.8430913841491
5042,1623.6054390995514
5043,301.12743065190136
5044,5729.87829655191
5045,4501.797708411773
5046,3976.07504650175
5047,4765.286019353183
5048,5416.3176453404085
5049,6321.223146613172
5050,5965.943083202346
5051,4379.603269040678
5052,2913.1184736475234
5053,1620.2954637447094
5054,1324.6448292061177
5055,276.9705091946795
5056,248.63358587334793
5057,311.0472546721611
5058,2540.0421357452637
5059,5198.081862710621
5060,4761.613014754093
5061,4816.344691982658
5062,5121.463678257187
5063,6780.248918357272
5064,4439.083275340509
5065,2899.8122048913415
5066,2616.4876378678946
5067,1792.6327377621042
5068,404.5455562266092
5069,322.6263123190277
5070,337.06421784572467
5071,360.8641876789613
5072,819.1005919792339
5073,2703.866161742122
5074,4075.087791090447
5075,4460.792810360434
5076,6440.769323123572
5077,5905.959065834968
5078,3198.1719342103943
5079,815.0341888714565
5080,6588.920364419434
5081,5681.836158430264
5082,4378.152018736148
5083,4712.546372758747
5084,5467.51791888769
5085,5897.213143634699
5086,4709.974805459252
5087,3410.283629789077
5088,1947.078011229671
5089,510.64359943739737
5090,422.90574614706594
5091,441.6153790631039
5092,466.7137358097337
5093,476.0407225840587
5094,930.2596099427084
5095,929.8425422737167
5096,2720.6125155086834
5097,2715.1432998031614
5098,5936.265220869827
5099,5235.026448440598
5100,4907.439752467942
5101,4927.003979138745
5102,5236.082219387398
5103,5652.396984541738
5104,5981.943231170555
5105,5957.6639700502365
5106,4820.432006814056
5107,3768.49273189793
5108,3315.281484315027
5109,2190.60021213645
5110,729.7943887432817
5111,471.5440464736182
5112,683.2362115681863
5113,1720.3690458613955
5114,2755.1164878259697
5115,3634.979984332132
5116,4416.483069421869
5117,4699.786553196184
5118,4482.8949926322
5119,3738.6535941039256
5120,2843.1748051694144
5121,2019.1100994350938
5122,1105.6244131662097
5123,597.5390071994293
5124,361.34144846419235
5125,321.131236993142
5126,860.0763475821506
5127,1452.5884297751115
5128,1608.160232896754
5129,2083.978913867811
5130,2217.3479640207665
5131,2324.4300647352256
5132,2571.3939587498935
5133,2484.78449794955
5134,2559.3520666046925
5135,2249.767071918331
5136,1746.4327865117266
5137,1505.8389953665062
5138,276.1998375456969
5139,702.9143958214368
5140,774.2673572097494
5141,734.8033616556992
5142,2315.671506499101
5143,5521.198299179175
5144,5147.524173972046
5145,5037.1583531230835
5146,3763.5019999056985
5147,3776.858118484924
5148,3759.2121758079606
5149,3869.02897613217
5150,3913.221198927815
5151,3913.221198927815
5152,3869.02897613217
5153,4239.571482818002
5154,4201.02229705602
5155,4201.02229705602
5156,4701.222238096615
5157,4668.199372519245
5158,4701.222238096615
5159,5065.049671510733
5160,5770.383689698415
5161,6080.399191572799
5162,5790.6656463247655
5163,4052.911382230403
5164,2680.293983082396
5165,2403.9199940510666
5166,1378.2869293803412
5167,693.5865769573708
5168,571.6597714801968
5169,489.7644081290244
5170,296.71616943047735
5171,853.0251675702862
5172,6060.705005179901
5173,4565.879861972087
5174,4676.597768771745
5175,2877.089284125024
5176,2297.814025845298
5177,464.42291627281355
5178,319.7948946022942
5179,218.1897103468011
5180,898.2083100534277
5181,2582.177624310383
5182,4639.702071222337
5183,4988.449121571324
5184,6605.178151497463
5185,6083.860633123263
5186,4416.556718988769
5187,2558.271709198977
5188,1841.061691710735
5189,217.94814420391077
5190,131.2652570093563
5191,681.5808702497417
5192,2186.759803903497
