ID,traffic_volume
5001,563.477888729807
5002,332.8292619738256
5003,753.7952749476198
5004,2645.8210474584903
5005,5467.025908710602
5006,4794.44726279311
5007,4385.637958994469
5008,4636.986329445105
5009,4978.008565190953
5010,5032.7336935836065
5011,5353.6907970819575
5012,5303.600702073251
5013,3202.1031504506723
5014,2342.237562012271
5015,1779.7530581006956
5016,846.2540284708377
5017,1416.7681589276613
5018,2248.4706802768424
5019,2971.058571234356
5020,3618.6940506470546
5021,4800.491054204724
5022,4531.866665770863
5023,4609.324814406015
5024,4199.382305777812
5025,3508.8810449001926
5026,2852.8941378722325
5027,3003.0756373923286
5028,3274.7906273114245
5029,1118.6258602102394
5030,739.7448018670079
5031,258.5941161401288
5032,218.28316559425295
5033,1059.2048649804394
5034,3226.1788437380455
5035,4222.966838821606
5036,4217.907052074632
5037,4458.616794903848
5038,3989.995573833006
5039,2386.314291940312
5040,2171.798598013683
5041,1974.7575908694182
5042,1810.4674175408047
5043,312.42122331716433
5044,5274.574377603087
5045,4334.631418830941
5046,4106.000721661734
5047,4779.239016832601
5048,5305.669418265993
5049,6116.319636033498
5050,5612.659833241362
5051,4162.326940341207
5052,2823.8307130194066
5053,1587.491648591887
5054,1334.1074074390813
5055,166.17194310218687
5056,115.58773272528467
5057,232.16711793802264
5058,2470.3681365109846
5059,5256.248345822003
5060,5004.5975279576305
5061,4668.959020351008
5062,5066.139574649238
5063,6653.663961964737
5064,4576.967036085375
5065,3089.433343134303
5066,2768.8080729546323
5067,1698.550269392774
5068,393.2486263471839
5069,287.4033975940344
5070,291.1420737382831
5071,252.64945008679788
5072,773.615301055373
5073,2668.5837425264917
5074,4118.559893226122
5075,4579.668977897421
5076,6184.32180148607
5077,5945.969000965163
5078,3254.586582969641
5079,834.0517474539224
5080,6713.431407068424
5081,6130.281297053909
5082,4400.964615516808
5083,4666.252464869451
5084,5550.226476836353
5085,6086.146227637118
5086,4855.426743707583
5087,3515.624090143642
5088,1946.6546036420023
5089,532.8100255571654
5090,466.8851017541661
5091,461.6596701110351
5092,514.8706247025635
5093,498.7513577934033
5094,924.2776330157055
5095,912.3511561644594
5096,2771.1528230150707
5097,2758.5527356275743
5098,5810.978673053253
5099,5068.09148937375
5100,4751.06774986035
5101,4870.581027027719
5102,5238.424970804342
5103,5625.0356699019985
5104,5911.308180917135
5105,5724.38025492003
5106,4863.975277410832
5107,3780.706455293376
5108,3321.391433903431
5109,1976.598473230143
5110,693.1442263159046
5111,564.3200479178608
5112,756.6350142996579
5113,1759.3283526974387
5114,3035.755139945055
5115,3891.973082849653
5116,4564.133894905514
5117,4623.246106350092
5118,4626.958935856533
5119,3977.4184319336377
5120,3113.4835858109786
5121,2009.673651511742
5122,1040.0062160384243
5123,544.4109983641902
5124,360.0678398874895
5125,331.28463681865145
5126,882.4721135972712
5127,1358.3539591200524
5128,1381.7460782729436
5129,1978.9004229281395
5130,2585.308264980386
5131,2562.3032730036016
5132,2568.4351085125027
5133,2523.5593799371027
5134,2564.779404213927
5135,2233.9043934954134
5136,1502.9370049901918
5137,1442.6695488967644
5138,291.64755482763235
5139,712.90096094317
5140,770.9714605393254
5141,723.1362476201164
5142,2355.667154280041
5143,5572.802771214896
5144,5052.169017565271
5145,5133.4235343392065
5146,3944.5341143845503
5147,3906.6394012053183
5148,3936.137760104723
5149,4010.8262457581604
5150,3975.058859295114
5151,3984.456285395718
5152,3804.358091063258
5153,4215.823226002152
5154,4244.756007458463
5155,4006.517295748017
5156,4645.395134971092
5157,4654.537138926069
5158,4655.3574577186455
5159,5203.993037438601
5160,6066.438260632627
5161,6149.066789716138
5162,5677.673675063987
5163,4113.497785611349
5164,2812.4575674803727
5165,2441.5450817928227
5166,1501.2937870380479
5167,870.7893510295113
5168,903.6556561867837
5169,492.47082224267837
5170,295.5867593279172
5171,935.9944481945287
5172,5879.19590008613
5173,4559.483876508275
5174,4695.09792124055
5175,2716.1543533515837
5176,2099.6877103199117
5177,453.90786333230284
5178,250.1024407476989
5179,189.03260142486965
5180,946.2124318232536
5181,2445.8031662284125
5182,4423.337590074764
5183,4935.306471858453
5184,6552.528669681522
5185,5968.1872043771455
5186,4428.334130981983
5187,2653.8758547853545
5188,1681.633015181827
5189,217.9327405223681
5190,104.24832555558835
5191,564.784319872264
5192,1926.4839926773877
5193,4638.603615338843
5194,4994.6816765968715
5195,5903.574416333345
5196,6464.076616814879
5197,6076.385434414156
5198,6099.296271832254
5199,4687.319862020482
5200,3380.2177538763012
5201,3025.2550919289015
5202,3015.548656360927
