ID,traffic_volume
5001,554.331562689566
5002,327.37416572641473
5003,746.3301551208317
5004,2607.9995976131536
5005,5627.724775166707
5006,4911.257067526762
5007,4470.825439049128
5008,4768.8396216813
5009,5058.410024275505
5010,5134.623092060372
5011,5421.031872582975
5012,5339.677692807855
5013,3062.748338506589
5014,2253.2560340665514
5015,1818.9355720928754
5016,809.1618160590715
5017,1253.2461056903012
5018,2234.823198411584
5019,2870.5387213397703
5020,3555.952998587426
5021,4833.81120818946
5022,4691.073046403904
5023,4769.876957382894
5024,3995.6362651733516
5025,3424.7116123407322
5026,2795.1801123084133
5027,3047.323887250881
5028,3216.960196187636
5029,1181.74800163145
5030,781.1035862595888
5031,316.37833549467655
5032,255.30467723145915
5033,1203.840953509977
5034,3221.121078935086
5035,4190.445179208962
5036,4225.20733148842
5037,4453.060519758541
5038,3908.8035217726565
5039,2384.688671661981
5040,2337.8058661539844
5041,2033.3791336861
5042,1757.2875346408578
5043,315.1527895330661
5044,5392.395344377243
5045,4507.360513723415
5046,4074.3580765724
5047,4774.355212039249
5048,5426.602286728999
5049,6308.84111524525
5050,5825.501429221047
5051,4230.612601077037
5052,2888.605826070296
5053,1752.2196194389564
5054,1447.2121697714435
5055,320.57487338912546
5056,232.03415194403908
5057,287.4849288097463
5058,2497.1993968353
5059,5318.980241101554
5060,5050.988275167817
5061,4723.577062240689
5062,5074.912695919176
5063,6676.46740676423
5064,4435.117489114617
5065,2980.6500234592095
5066,2702.8970954818797
5067,1633.5165992821649
5068,522.6306277278916
5069,409.4203205143634
5070,363.462644236099
5071,304.57311766281816
5072,788.8520981195734
5073,2698.72033953914
5074,4145.596383681052
5075,4566.854651960353
5076,6344.770879129113
5077,6058.019881764409
5078,3312.465574644417
5079,841.9077758553317
5080,6705.0950350199355
5081,6065.568418021321
5082,4413.59047872211
5083,4687.980789974418
5084,5549.801030358066
5085,6182.09148185967
5086,4759.478066343367
5087,3456.652399927819
5088,2129.247276075602
5089,524.8376986001042
5090,472.13454698592886
5091,471.41945800604196
5092,505.29797253903246
5093,497.3877418518975
5094,948.4439623538656
5095,938.9103189892776
